                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     179                                      856                  2.0000000000000000E+000                  2.0000000000000000E-002                  9.4094494615505133E+006                  5.1241789863845048E+005                  9.0719178160748252E+003                  1.7047409921464553E+001                  1.6714144349327820E+000                 -2.6219645733257959E+000                  6.9852532545463386E-001                  5.0808712328172451E-006                  2.8090414968962624E-001                  2.9104509994299678E-005                  5.0270521678972445E-003                  9.3470410534849217E-003                  2.0850244238750349E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.3994940113193950E+000                  6.8590973499912293E-005                  5.6019815298829578E-001                  5.4534830311108277E-003                  3.7066343946202036E-003                  1.8754634786815622E-002                  4.1700488477500715E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5292140565633457E+004                  3.3059657250989322E+006                  1.1731987493782158E+009                  1.6131988202025887E+001                  1.6131988202025894E+001                  9.2290403555730158E-039                  8.1888739366368346E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.9693964232782650E+014                                "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.3.2"                                 "CRMATH"                               "20260506"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.9999999999958129E+000                  2.2299685503709857E-001                  4.0153663242787401E+000                 -8.6473342486113900E+000                  3.3523539003715084E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.3031868934581077E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.9999999999955393E+000                  2.2299154589841988E-001                  4.0202547966921296E+000                 -8.6488714397759043E+000                  3.3643178956874520E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2915153521878066E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.9999999999952660E+000                  2.2298621773892802E-001                  4.0276406016447517E+000                 -8.6514988083820263E+000                  3.3816685685823891E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2716617484397864E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.9999999999947189E+000                  2.2297549616226300E-001                  4.0375172587547237E+000                 -8.6549568351815918E+000                  3.4037766253427768E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2457137252570679E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.9999999999941722E+000                  2.2296468807165987E-001                  4.0471585466737308E+000                 -8.6571680717090977E+000                  3.4248156067364350E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2292292313161838E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.9999999999936255E+000                  2.2295382399750241E-001                  4.0563612038141521E+000                 -8.6575064652093161E+000                  3.4448842575503451E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2267139470624071E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.9999999999930784E+000                  2.2294295063865507E-001                  4.0649966900418351E+000                 -8.6558455309020239E+000                  3.4640682363848794E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2390785189599596E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.9999999999925315E+000                  2.2293211797282989E-001                  4.0730160702922573E+000                 -8.6524034449135243E+000                  3.4824423289438342E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.2648536510815836E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.9999999999919846E+000                  2.2292137002299361E-001                  4.0804272864811262E+000                 -8.6475363689829905E+000                  3.5000722137060736E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.3016498796222360E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.9999999999914377E+000                  2.2291074106672623E-001                  4.0872683642645677E+000                 -8.6415877277361357E+000                  3.5170158838484045E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.3471866595680793E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.9999999999908906E+000                  2.2290025594081542E-001                  4.0935895215726452E+000                 -8.6348525644352829E+000                  3.5333248022293882E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.3995028326100211E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.9999999999903439E+000                  2.2288993142482608E-001                  4.0994438093366883E+000                 -8.6275635782296298E+000                  3.5490448472380485E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.4570426229442906E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.9999999999897973E+000                  2.2287977802632017E-001                  4.1048823609640648E+000                 -8.6198981820023288E+000                  3.5642170932770125E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.5186048061086589E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.9999999999892502E+000                  2.2286980157172417E-001                  4.1106709308578973E+000                 -8.6108753817845685E+000                  3.5809331129582516E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.5924747228801502E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.9999999999885467E+000                  2.2285723746228966E-001                  4.1166554533898019E+000                 -8.6004763048160360E+000                  3.5990022967400761E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.6795380502840505E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.9999999999878437E+000                  2.2284496957205630E-001                  4.1221815291494872E+000                 -8.5899948926904575E+000                  3.6163515518676670E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.7694259914412348E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.9999999999871405E+000                  2.2283299321223105E-001                  4.1273107101496613E+000                 -8.5795279951808361E+000                  3.6330360833629509E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.8613808121896493E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.9999999999864375E+000                  2.2282130108746684E-001                  4.1320943971862238E+000                 -8.5691400041264654E+000                  3.6491049781068492E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  3.9548602644366256E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.9999999999857341E+000                  2.2280988439997884E-001                  4.1387988055027796E+000                 -8.5539073860184001E+000                  3.6721480708971632E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.0960432385100966E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.9999999999843276E+000                  2.2278783546134170E-001                  4.1457723055143196E+000                 -8.5364255725765990E+000                  3.6975770328417497E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.2642950632234082E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.9999999999832729E+000                  2.2277194911443385E-001                  4.1512884318053223E+000                 -8.5219510504994300E+000                  3.7182505877530256E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.4088216438066375E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.9999999999822184E+000                  2.2275658185581315E-001                  4.1555693957124547E+000                 -8.5102070489016182E+000                  3.7347595204582857E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.5296762002450959E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.9999999999815152E+000                  2.2274660946823199E-001                  4.1588412242620763E+000                 -8.5010593819184770E+000                  3.7475303611585433E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.6261032195979697E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.9999999999808120E+000                  2.2273684426944348E-001                  4.1619773003068126E+000                 -8.4921118900820698E+000                  3.7599374660630200E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.7224057448117883E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.9999999999801086E+000                  2.2272727755976351E-001                  4.1664876617538811E+000                 -8.4791025280661199E+000                  3.7779093768276124E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  4.8660142798799804E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.9999999999787026E+000                  2.2270870698121542E-001                  4.1722290175430619E+000                 -8.4619119375468479E+000                  3.8013925633831986E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.0624988282990211E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.9999999999772182E+000                  2.2268986302610175E-001                  4.1778560828183382E+000                 -8.4446167498155500E+000                  3.8248470840855671E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.2681861819236270E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.9999999999756557E+000                  2.2267079919727767E-001                  4.1818974701455849E+000                 -8.4318187872332384E+000                  3.8420676044870659E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.4257505597725206E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.9999999999748745E+000                  2.2266154316945211E-001                  4.1857953668956718E+000                 -8.4195323911326057E+000                  3.8586326501476100E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.5814488228949189E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.9999999999733120E+000                  2.2264354579589848E-001                  4.1906845933149501E+000                 -8.4037583207301960E+000                  3.8797835475448816E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.7879126196493562E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.9999999999717495E+000                  2.2262618825916569E-001                  4.1952984285335067E+000                 -8.3886804611117718E+000                  3.8999551709028948E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  5.9923993529670342E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.9999999999701870E+000                  2.2260942102535153E-001                  4.1996699189313480E+000                 -8.3742504835579457E+000                  3.9192342352869907E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  6.1948618303051436E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.9999999999686244E+000                  2.2259319990204976E-001                  4.2058897224617207E+000                 -8.3537965358767963E+000                  3.9466413062996124E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  6.4936200095391214E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.9999999999654996E+000                  2.2256224512098197E-001                  4.2125319429402079E+000                 -8.3313310436718968E+000                  3.9765809044236380E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  6.8383893793070597E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.9999999999631555E+000                  2.2254019540422051E-001                  4.2169898526482932E+000                 -8.3161915583104733E+000                  3.9967732621036727E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  7.0809955015663822E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.9999999999615932E+000                  2.2252599742152726E-001                  4.2204162673022614E+000                 -8.3045917209614473E+000                  4.0122792937067349E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  7.2726877121979511E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.9999999999600306E+000                  2.2251217230374817E-001                  4.2253580050657709E+000                 -8.2879902065259365E+000                  4.0345500174058531E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  7.5560982049139782E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.9999999999569056E+000                  2.2248555537244960E-001                  4.2315121320474418E+000                 -8.2670553220405658E+000                  4.0625786600326821E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  7.9292835219630896E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.9999999999537805E+000                  2.2246018650508265E-001                  4.2365647929121000E+000                 -8.2497723409946673E+000                  4.0857076581603868E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  8.2512200115985950E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.9999999999514368E+000                  2.2244189940488229E-001                  4.2400145141714818E+000                 -8.2379722617154432E+000                  4.1015079339650917E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  8.4785016124752582E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.9999999999498741E+000                  2.2243003355811417E-001                  4.2440276833271851E+000                 -8.2244028484078573E+000                  4.1197413724255894E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  8.7476122567665451E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.9999999999467493E+000                  2.2240702912036370E-001                  4.2491038110677115E+000                 -8.2071166395417148E+000                  4.1429244664599363E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  9.1028426403553970E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.9999999999436242E+000                  2.2238491889922060E-001                  4.2539311246901654E+000                 -8.1907056529270381E+000                  4.1649368551247870E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  9.4534271540076251E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.9999999999404992E+000                  2.2236362539170348E-001                  4.2585376995716526E+000                 -8.1750828408581508E+000                  4.1858911648411627E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  9.7997120765543041E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.9999999999373741E+000                  2.2234308129031483E-001                  4.2629465144721896E+000                 -8.1601727031385742E+000                  4.2058845108636191E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.0142024153242300E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.9999999999342488E+000                  2.2232322776616498E-001                  4.2671764760409463E+000                 -8.1459112902154640E+000                  4.2250012211094328E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.0480625620029059E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.9999999999311240E+000                  2.2230401301352568E-001                  4.2712433480933987E+000                 -8.1322431878465995E+000                  4.2433149871520266E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.0815744872638016E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.9999999999279989E+000                  2.2228539113666293E-001                  4.2751604390214784E+000                 -8.1191188891422890E+000                  4.2608905811202087E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.1147611612411101E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.9999999999248739E+000                  2.2226732130155777E-001                  4.2789391471781570E+000                 -8.1064941242327446E+000                  4.2777852395564855E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.1476452524194944E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.9999999999217488E+000                  2.2224976702804752E-001                  4.2825894670693154E+000                 -8.0943295871816172E+000                  4.2940497888741538E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.1802479302068286E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.9999999999186240E+000                  2.2223269558387262E-001                  4.2878746203954599E+000                 -8.0769134184227749E+000                  4.3173621552970962E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.2285446343698430E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.9999999999123741E+000                  2.2219988915898448E-001                  4.2945036552829716E+000                 -8.0549674768257908E+000                  4.3466264441067919E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.2922270994479417E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.9999999999061242E+000                  2.2216869243657958E-001                  4.2992008515760416E+000                 -8.0393742733884501E+000                  4.3673549763872819E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.3394714868647338E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.9999999999029989E+000                  2.2215364179057684E-001                  4.3022407442331421E+000                 -8.0293879551770679E+000                  4.3806458059786006E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.3706315292304321E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.9999999998998739E+000                  2.2213893176377875E-001                  4.3063036183994194E+000                 -8.0161438539653815E+000                  4.3982832876259161E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.4130777695518417E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.9999999998944051E+000                  2.2211395898124814E-001                  4.3112507546454646E+000                 -7.9999914963877279E+000                  4.4197470977104754E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.4666279799043832E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.9999999998889364E+000                  2.2208989385554270E-001                  4.3169967657572021E+000                 -7.9813983830982016E+000                  4.4444653916294286E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.5307874495741758E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.9999999998811240E+000                  2.2205694938781340E-001                  4.3233801900390487E+000                 -7.9607535862538903E+000                  4.4718597809521086E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.6053204913710807E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.9999999998733116E+000                  2.2202552735714345E-001                  4.3282211770020043E+000                 -7.9450955043385090E+000                  4.4926012770345025E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.6642609621790599E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.9999999998686240E+000                  2.2200733864987748E-001                  4.3334805257983193E+000                 -7.9283819035199894E+000                  4.5148130219335547E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.7295644955719588E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.9999999998592490E+000                  2.2197232817301171E-001                  4.3390029346973584E+000                 -7.9106971634125518E+000                  4.5382368103412585E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.8014548153186745E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.9999999998529991E+000                  2.2194991475124826E-001                  4.3453613778388087E+000                 -7.8907370428197536E+000                  4.5647786057992352E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.8861909333775554E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.9999999998404991E+000                  2.2190709186927596E-001                  4.3513162011968971E+000                 -7.8718449404551727E+000                  4.5898008963816661E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  1.9700617761353056E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.9999999998342493E+000                  2.2188658738804043E-001                  4.3556260690507225E+000                 -7.8584034786590680E+000                  4.6076680375929806E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  2.0319958703837707E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.9999999998264366E+000                  2.2186173401296955E-001                  4.3602333083682261E+000                 -7.8440918736632970E+000                  4.6266989164321384E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  2.1000810900503021E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.9999999998186244E+000                  2.2183768223828679E-001                  4.3659938335588242E+000                 -7.8264199088546409E+000                  4.6502594007511551E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  2.1873087475484992E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.9999999998061244E+000                  2.2180072609385523E-001                  4.3727025309159568E+000                 -7.8059038468336412E+000                  4.6776141365937827E+000                  6.9999999994395967E-001                  2.8000000005604048E-001                  1.9999999999999796E-002                  2.2931295831403539E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
